,peak mean,peak sd,peaktime mean,peaktime sd,CV
0,18.43134339234167,1.1030716575235628,2.9932000000000003,0.07496572080946341,0.1
1,18.31848502699804,1.1512383693916424,2.9849,0.07877829714142413,0.10481131341546858
2,18.37103276731467,1.1248655541722206,2.9886,0.0770436148747242,0.10985411419875583
3,18.353231515462642,1.293587190648736,2.98705,0.08843586382260452,0.11513953993264472
4,18.21019368407743,1.2345913544052227,2.97785,0.08416827784251546,0.12067926406393285
5,18.20620466879352,1.413294739442588,2.9772000000000003,0.09634610975188158,0.12648552168552962
6,18.217685373151763,1.3562343859881985,2.97785,0.0928492456192311,0.13257113655901093
7,18.226771582197458,1.4392011364892783,2.9784500000000005,0.09845080142643604,0.13894954943731375
8,18.272816146829555,1.3789845213792407,2.98135,0.09397250479949687,0.14563484775012436
9,18.194533398537132,1.4568151004118437,2.9758500000000003,0.09942183364344642,0.15264179671752334
10,18.23909575032819,1.6179736169257946,2.9787,0.11166312402190645,0.15998587196060582
11,18.143598699848607,1.8056753042116491,2.9720500000000003,0.12387097153062011,0.16768329368110083
12,17.965894067361667,1.9249325159898616,2.9593500000000006,0.1337817824916127,0.1757510624854792
13,18.240597131640754,1.8567980835400912,2.9781500000000007,0.12792930483347387,0.1842069969326716
14,18.085368028435074,1.8554904767508462,2.9677499999999997,0.12794250239696733,0.193069772888325
15,18.164633128208905,2.2489415165571986,2.972,0.15653278430671985,0.20235896477251566
16,18.08731281244889,2.039480670664899,2.96715,0.14075309827270885,0.21209508879201905
17,17.93447681317747,2.0424612561930586,2.9565,0.14170090235648897,0.22229964825261944
18,17.72483296451136,2.0593068625273085,2.9426,0.1435033310768456,0.2329951810515372
19,17.81948802638515,2.384445500952156,2.9477,0.1662676597338365,0.2442053094548651
20,18.165804395928518,2.445500777722705,2.9713500000000006,0.16980827941768323,0.2559547922699536
21,17.9807051735195,2.604648545539633,2.95745,0.18342634384976017,0.2682695795279726
22,17.74545968984242,2.4718160842215195,2.9419999999999993,0.17205234683157114,0.281176869797423
23,17.792873110998013,2.784840112285876,2.9441499999999996,0.1964567478323008,0.29470517025518106
24,17.58558131951587,2.941345899923824,2.9290000000000003,0.20742741056395206,0.3088843596477481
25,17.47775159123176,3.047480897155946,2.9208000000000003,0.21593866614779403,0.3237457542817644
26,17.302485979002796,3.055605855406937,2.90815,0.2175401020039742,0.3393221771895328
27,17.688359499971206,3.0683306017274106,2.93555,0.21748377748084266,0.35564803062231287
28,17.59873271236796,3.096647021829744,2.92835,0.22167878771913002,0.372759372031494
29,17.52541865705164,3.344682619126466,2.9217,0.24047087392453614,0.3906939937054617
30,17.405021870886255,3.468835739679223,2.9129499999999995,0.25056879515519814,0.4094915062380424
31,17.054890000506678,3.2897750110673845,2.8880500000000002,0.23929061303661117,0.42919342601287774
32,17.10431601863996,3.2774106218860086,2.8915,0.24015436827802047,0.44984326689694454
33,17.396461553247548,3.794730649676649,2.91055,0.2749914525853029,0.47148663634573934
34,16.847056203122996,3.7307644694404387,2.8701,0.2757684375627111,0.49417133613238345
35,17.04239701414597,4.088261148128649,2.88045,0.30338177268913175,0.517947467923121
36,16.928658988311692,3.721850056713949,2.8748,0.2776009210301434,0.5428675439323859
37,16.45930837700207,4.016556385527685,2.8377499999999998,0.3016394691460878,0.5689866029018296
38,16.748735249598976,4.040563306453932,2.8596500000000002,0.30086204037180136,0.5963623316594643
39,16.694691658791275,4.011121598617408,2.8579000000000003,0.295907750802382,0.6250551925273972
40,16.182171384090577,4.098453207354754,2.81605,0.31200582635327817,0.6551285568595507
41,16.61515199983763,4.361855711052846,2.8451,0.33070959189423926,0.6866488450043
42,15.455382348486255,4.22940655990383,2.7590999999999997,0.3268168235891545,0.7196856730011519
43,16.216490956139673,4.6982038217829185,2.81175,0.36057246151085914,0.7543120063354617
44,16.29589837698208,4.421353033828546,2.8219499999999997,0.33233557161520344,0.7906043210907697
45,16.400955825685273,4.689900345494524,2.8252000000000006,0.3591208696177025,0.8286427728546842
46,15.928695818841966,4.52029334703142,2.7922,0.35047155598962515,0.8685113737513525
47,16.098821801997158,4.888774232820243,2.8029499999999996,0.37015519969236754,0.9102981779915218
48,15.817128534862288,4.813370148351649,2.7784500000000003,0.3770289799986123,0.9540954763499939
49,15.182593904925657,4.907262110283329,2.7302,0.3824950618789857,1.0
